Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Latitude,Longitude
550000,1000.0,95,3,2,1,1,False,False,True,False,Casa Verde,sale,-23.5097784,-46.6638487
1500,700.0,50,2,2,1,1,True,False,True,False,Vila Andrade,rent,-23.630376,-46.734363
369000,750.0,86,3,3,1,2,False,False,True,False,Morumbi,sale,-23.626606,-46.72965
768000,850.0,124,3,2,1,2,True,False,True,True,Tatuapé,sale,-23.531085,-46.576241
6300,1106.0,158,3,4,3,2,True,False,True,False,Vila Leopoldina,rent,-23.532652,-46.731638
353000,550.0,62,2,2,1,1,True,False,True,False,Jaguaré,sale,-23.549332,-46.734927
7800,2090.0,280,2,3,2,2,False,False,False,False,Santa Cecília,rent,-23.5369385,-46.654907
280000,270.0,48,2,1,0,1,False,False,False,False,Cambuci,sale,-23.5590289,-46.6292639
615000,800.0,98,3,2,1,1,False,False,True,False,Tucuruvi,sale,-23.463806,-46.616987
950,150.0,48,2,2,1,1,False,False,False,False,Artur Alvim,rent,-23.544583,-46.486817
6000,3300.0,248,3,4,3,4,True,False,True,False,Cambuci,rent,-23.576275,-46.626406
219000,170.0,56,2,2,1,1,False,False,False,False,Artur Alvim,sale,-23.550219,-46.487415
1000,310.0,46,2,1,0,1,False,False,False,False,Jaraguá,rent,-23.4400783,-46.7297182
270000,400.0,62,2,2,1,1,True,False,False,False,Cangaíba,sale,-23.508423,-46.530246
1500,145.0,70,2,2,1,1,False,False,False,False,Tremembé,rent,-23.45795,-46.59243
9500,2600.0,259,3,4,1,1,True,False,False,False,República,rent,-23.546331,-46.642966
220000,3.0,52,2,2,1,1,False,False,False,False,Cangaíba,sale,-23.497409,-46.507369
1330,670.0,61,3,2,1,1,False,False,True,False,Campo Grande,rent,-23.6772864,-46.6836875
3500,750.0,133,3,4,3,2,True,False,True,False,Vila Andrade,rent,-23.622908,-46.744033
243800,250.0,55,2,2,1,1,False,False,False,False,Vila Curuçá,sale,-23.505703,-46.425298
1100000,786.0,94,3,2,1,1,False,False,True,False,Vila Olimpia,sale,-23.592874,-46.685373
1285000,2470.0,165,3,2,1,2,False,False,True,False,Alto de Pinheiros,sale,-23.5418485,-46.7189771
6000,950.0,102,2,1,0,1,True,False,False,False,Itaim Bibi,rent,-23.5859551,-46.680066
6000,5250.0,330,4,6,4,4,False,True,True,False,Santa Cecília,rent,-23.537714,-46.656151
900,350.0,61,3,2,1,1,False,False,False,False,Brasilândia,rent,-23.474228,-46.684475
238000,330.0,58,3,2,1,1,False,False,True,False,Aricanduva,sale,-23.6059065,-46.4695211
1630,412.0,65,2,2,1,1,False,False,False,False,Campo Grande,rent,-23.670571,-46.686337
2830,550.0,33,1,2,1,1,False,False,True,False,Vila Madalena,rent,-23.554171,-46.697361
690000,550.0,83,2,2,1,2,False,False,True,False,Pari,sale,-23.5261793,-46.6092824
370000,670.0,48,2,2,1,1,False,False,True,False,Água Rasa,sale,-23.575891,-46.564853
1200,380.0,68,3,2,1,1,False,False,False,False,Jaguaré,rent,-23.55132,-46.747163
180000,115.0,51,3,2,1,1,False,False,False,False,José Bonifácio,sale,-23.55144,-46.442855
18000,5000.0,360,4,5,4,4,False,False,True,False,Jardim Paulista,rent,-23.56825,-46.6572
1200,328.0,47,2,2,1,1,False,False,False,False,Capão Redondo,rent,-23.672981,-46.759529
2500,1790.0,136,4,3,2,3,False,False,True,False,Vila Sônia,rent,-23.598029,-46.72027
2000,850.0,80,2,1,0,1,False,False,False,False,Mooca,rent,-23.565793,-46.5946249
4000,1800.0,160,3,2,1,4,True,False,True,False,Morumbi,rent,-23.629511,-46.719753
2000,1150.0,85,2,2,1,1,False,False,True,False,Pirituba,rent,-23.500204,-46.752742
1200,60.0,40,1,2,1,1,False,False,False,False,Vila Formosa,rent,-23.558681,-46.552398
790000,720.0,97,3,3,1,2,True,True,True,False,Bom Retiro,sale,-23.521107,-46.647678
1000,360.0,52,2,1,0,1,False,False,False,False,Jardim São Luis,rent,-23.655012,-46.742633
2100,470.0,64,2,2,1,1,False,False,True,False,Cambuci,rent,-23.5594319,-46.6154846
2150,940.0,78,3,2,1,1,True,False,True,False,Santo Amaro,rent,-23.64678,-46.700776
1400,328.0,60,2,2,1,1,False,False,False,False,Capão Redondo,rent,-23.667077,-46.784241
4900,830.0,127,3,4,3,2,True,True,True,False,Ipiranga,rent,-23.601569,-46.617087
1150,360.0,65,2,1,0,1,False,False,False,False,Jabaquara,rent,-23.6557135,-46.6363298
2150,736.0,80,2,2,1,1,True,False,False,False,Lapa,rent,-23.541115,-46.699149
3400,2750.0,100,2,2,1,1,False,True,True,False,Moema,rent,-23.6051569,-46.6661697
4500,1163.0,130,3,2,1,1,False,False,True,False,Campo Belo,rent,-23.6232987,-46.673502
1200,500.0,36,1,1,0,1,False,False,True,False,Limão,rent,-23.4973257,-46.6760311
10000,1500.0,180,4,4,3,3,False,False,True,False,Bela Vista,rent,-23.5657824,-46.6429069
930000,1200.0,99,4,2,1,2,False,False,True,False,Vila Mariana,sale,-23.593823,-46.62706
1100,454.0,98,3,2,1,1,False,False,False,False,Capão Redondo,rent,-23.664815,-46.766592
2250,628.0,63,1,2,1,1,False,False,True,False,Santa Cecília,rent,-23.5320018,-46.6534082
1600,450.0,44,1,1,0,0,True,False,False,False,Bela Vista,rent,-23.5589693,-46.6484946
309990,500.0,60,3,1,0,1,False,False,True,False,Cursino,sale,-23.6239843,-46.6129359
1700,220.0,100,2,1,0,1,True,False,False,False,Ipiranga,rent,-23.6015787,-46.6011233
1400,528.0,60,2,1,0,1,False,False,False,False,Cidade Ademar,rent,-23.6661671,-46.6600748
3000,1250.0,135,3,2,1,2,True,False,True,False,Vila Prudente,rent,-23.580905,-46.5900066
2800,500.0,77,3,2,1,1,True,False,False,False,Raposo Tavares,rent,-23.603123,-46.797977
2000,600.0,63,1,2,1,2,False,False,False,False,Santana,rent,-23.5009767,-46.6389152
690000,619.0,140,3,1,0,0,False,False,False,False,Bom Retiro,sale,-23.5255246,-46.6473168
440000,450.0,88,3,3,1,2,True,False,True,False,Medeiros,sale,-23.599178,-46.728962
379999,600.0,50,2,2,1,1,True,False,True,False,Butantã,sale,-23.575655,-46.708932
430000,540.0,53,2,1,0,1,False,False,False,False,Liberdade,sale,-23.5594163,-46.6319985
2100,500.0,44,1,1,0,1,False,True,True,False,Santana,rent,-23.5011337,-46.6196622
2000,493.0,100,2,2,1,1,False,False,False,False,Vila Curuçá,rent,-23.553303,-46.635769
8000,4200.0,510,6,5,4,3,False,False,True,False,Morumbi,rent,-23.6104916,-46.7314563
1600,670.0,71,2,1,0,1,False,False,True,False,Tatuapé,rent,-23.5378509,-46.5572274
1500,950.0,90,3,2,1,3,False,False,False,False,Mandaqui,rent,-23.4724991,-46.6303181
2000,380.0,60,2,2,1,1,False,False,False,False,São Lucas,rent,-23.586994,-46.542978
1800,522.0,70,3,2,1,1,False,False,False,False,Limão,rent,-23.5003866,-46.676342
1400,53.0,70,2,2,1,1,False,False,False,False,Jaguaré,rent,-23.547197,-46.746433
410000,550.0,65,3,2,1,1,True,False,False,False,São Domingos,sale,-23.48822,-46.738231
3500,1300.0,131,3,4,1,2,False,False,False,False,Pirituba,rent,-23.49937,-46.752818
230000,410.0,50,2,1,0,1,False,False,False,False,Cidade Líder,sale,-23.562960750000002,-46.4789345
200000,400.0,50,2,2,1,1,True,False,True,False,Parque do Carmo,sale,-23.563544,-46.479948
1015,950.0,64,2,2,1,1,True,False,True,False,Butantã,rent,-23.576421,-46.746411
1200,437.0,58,2,1,0,1,False,False,False,False,Limão,rent,-23.49985,-46.6751065
180000,160.0,48,2,1,0,1,False,False,False,False,Sapopemba,sale,-23.6060033,-46.4996679
1100,200.0,47,1,2,1,1,True,False,False,False,Penha,rent,-23.519551,-46.553027
1350,270.0,47,2,2,1,1,True,False,True,False,Vila Curuçá,rent,-23.503592,-46.422562
392700,400.0,39,2,1,0,1,False,False,True,False,Brás,sale,-23.5493698,-46.6156927
137481,429.0,51,2,2,1,1,False,False,False,False,Socorro,sale,-23.754537,-46.68528
10000,3300.0,200,3,4,3,3,False,False,True,False,Campo Belo,rent,-23.6185132,-46.6799295
3200,580.0,40,1,2,1,1,True,False,True,False,Vila Olimpia,rent,-23.600769,-46.676815
675000,1000.0,85,3,2,1,1,False,True,False,False,Pirituba,sale,-23.49838,-46.753104
1800,402.0,66,3,1,0,1,True,False,False,False,Alto de Pinheiros,rent,-23.5423554,-46.716605
540000,600.0,50,2,2,1,1,True,False,True,False,Vila Leopoldina,sale,-23.528811,-46.729832
185000,300.0,50,2,2,1,1,True,False,False,False,Itaquera,sale,-23.550354,-46.453519
3400,750.0,84,3,2,1,2,False,False,False,False,Mooca,rent,-23.556137,-46.604471
1200,380.0,49,2,2,1,1,False,False,False,False,Itaquera,rent,-23.524194,-46.449671
1500,305.0,58,2,1,0,1,True,False,False,False,Mooca,rent,-23.5569908,-46.5857473
1950,500.0,64,3,1,0,2,False,False,False,False,Campo Grande,rent,-23.6592744,-46.6902799
287000,390.0,55,2,2,1,1,False,False,True,False,Socorro,sale,-23.690658,-46.703846
495000,450.0,70,2,1,0,0,False,False,False,False,Bela Vista,sale,-23.5539556,-46.6480252
1600,700.0,60,2,1,0,1,False,False,True,False,Tatuapé,rent,-23.5473022,-46.5645682
332000,320.0,51,2,2,1,1,True,False,True,False,Brás,sale,-23.55166,-46.616213
2000,650.0,52,1,2,1,1,True,True,True,False,Vila Mariana,rent,-23.582423,-46.630168
290000,420.0,78,2,2,1,2,False,False,False,False,Jaçanã,sale,-23.459724,-46.584522
2100,470.0,45,1,2,1,1,True,False,True,False,Tatuapé,rent,-23.539681,-46.56841
2600,738.0,80,2,2,1,2,False,True,False,False,Cambuci,rent,-23.570167,-46.621978
1650,490.0,68,1,1,0,1,False,False,False,False,Bela Vista,rent,-23.5543577,-46.6497156
430000,670.0,55,2,1,0,2,False,False,True,False,Cursino,sale,-23.6118344,-46.6133971
1855,391.5,69,3,2,1,1,False,True,True,False,Jardim Ângela,rent,-23.604294,-46.518325
219900,100.0,39,2,2,1,1,True,False,False,False,Vila Matilde,sale,-23.535503,-46.532111
10000,1080.0,70,1,2,1,1,False,True,False,False,Iguatemi,rent,-23.5857,-46.6826
680000,950.0,88,3,2,1,1,False,False,False,False,Casa Verde,sale,-23.5093633,-46.6654343
530000,1380.0,115,3,2,1,2,False,True,True,False,Vila Matilde,sale,-23.5377411,-46.528669
5000,1240.0,120,3,3,1,2,False,False,True,False,Vila Madalena,rent,-23.554729,-46.689597
1650,350.0,36,1,2,1,1,False,True,False,False,Cambuci,rent,-23.564582,-46.617094
320000,800.0,56,1,2,1,1,True,False,False,False,República,sale,-23.541849,-46.63993
2500,810.0,60,1,2,1,2,False,False,True,False,Consolação,rent,-23.552451,-46.6546978
1150,350.0,70,2,2,1,1,False,False,False,False,Rio Pequeno,rent,-23.573637,-46.777314
290000,420.0,47,2,1,0,1,False,False,True,False,Campo Grande,sale,-23.6927249,-46.6774074
140000,85.0,48,2,2,1,1,False,False,False,False,Brasilândia,sale,-23.448919,-46.709361
3700,1502.0,120,3,1,0,2,False,False,False,False,Alto de Pinheiros,rent,-23.5526475,-46.7194976
1300,250.0,32,1,2,1,1,False,False,True,False,Brás,rent,-23.545395,-46.616792
950,390.0,53,2,1,0,0,False,False,False,False,Vila Maria,rent,-23.516304,-46.5863685
261000,520.0,45,2,2,1,1,True,False,True,False,Liberdade,sale,-23.555276,-46.628691
3500,900.0,112,3,3,1,2,False,False,True,False,Carrão,rent,-23.551712,-46.545053
1000,290.0,38,2,2,1,1,False,False,False,False,Itaim Paulista,rent,-23.513366,-46.39198
4500,1800.0,207,3,2,1,3,False,False,False,False,Bela Vista,rent,-23.5670245,-46.6478402
260000,250.0,50,2,2,1,1,True,False,False,False,Vila Jacuí,sale,-23.503837,-46.456296
1600,690.0,75,3,2,1,1,False,False,True,False,Campo Grande,rent,-23.6620108,-46.6923499
2000,1043.0,134,3,2,1,2,True,False,False,False,Lapa,rent,-23.5227622,-46.7039572
5000,650.0,62,2,2,1,1,False,True,True,False,Consolação,rent,-23.5511239,-46.6473909
2700,181.0,186,3,2,1,1,False,False,False,False,Vila Mariana,rent,-23.579947,-46.65121
1400,670.0,56,2,1,0,1,True,False,True,False,Brás,rent,-23.5465694,-46.6112329
6750000,1080.0,275,4,6,4,4,True,False,True,False,Iguatemi,sale,-23.585487,-46.681676
3500,750.0,55,1,2,1,1,True,True,True,False,Vila Olimpia,rent,-23.597991,-46.681437
245000,445.0,55,3,2,1,1,True,False,False,False,Raposo Tavares,sale,-23.588091,-46.797839
1860,275.0,46,2,1,0,1,False,False,False,False,Tucuruvi,rent,-23.4701186,-46.6078253
198000,284.0,55,2,1,0,1,False,False,False,False,São Mateus,sale,-23.6122096,-46.4623057
790,314.0,43,1,1,0,0,False,False,False,False,Vila Maria,rent,-23.513092,-46.5896286
210000,370.0,42,1,1,0,1,False,False,False,False,Brás,sale,-23.5413195,-46.6197254
3500,1000.0,125,3,2,1,2,False,False,False,False,Carrão,rent,-23.543743,-46.540831
1700,500.0,85,2,2,1,1,True,False,False,False,Bom Retiro,rent,-23.527934,-46.636701
199000,60.0,45,2,2,1,1,False,False,False,False,Artur Alvim,sale,-23.543523,-46.48463
1600,1658.0,165,3,3,2,3,False,False,True,False,Morumbi,rent,-23.6205635,-46.7347769
4300,1200.0,100,2,2,1,1,False,False,True,False,Itaim Bibi,rent,-23.58383885,-46.6762425
248999,550.0,46,2,2,1,1,True,False,True,False,Cursino,sale,-23.656642,-46.614977
1550,460.0,46,2,2,1,1,False,False,False,False,Brasilândia,rent,-23.470429,-46.679779
424000,400.0,63,2,2,1,1,False,False,False,False,Vila Maria,sale,-23.5190102,-46.5886942
900,504.0,80,2,2,1,1,False,False,True,False,Campo Limpo,rent,-23.653899,-46.76885
235000,300.0,38,1,1,0,1,False,False,True,False,Belém,sale,-23.5389438,-46.594066
7450,2291.0,170,3,3,2,0,False,False,True,False,Lapa,rent,-23.5274277,-46.7276973
313967,300.0,58,3,2,1,1,False,False,True,False,Parque do Carmo,sale,-23.605906,-46.469521
1700,450.0,112,2,2,1,1,True,False,True,False,Limão,rent,-23.500428,-46.682779
640000,880.0,59,2,2,1,1,False,False,True,False,Brooklin,sale,-23.6108304,-46.6873233
270000,325.0,47,2,2,1,1,True,False,True,False,Vila Andrade,sale,-23.626793,-46.746297
555000,492.0,41,1,2,1,1,True,False,True,False,Brooklin,sale,-23.614331,-46.686158
1500,570.0,70,2,2,1,1,False,False,False,False,Cambuci,rent,-23.567454,-46.621597
2550,1250.0,160,3,3,1,2,False,False,True,False,Morumbi,rent,-23.625822,-46.73102
360000,390.0,65,3,2,1,1,False,False,True,False,Brás,sale,-23.5373197,-46.5949753
9900,3200.0,250,3,5,3,5,False,False,True,False,Campo Belo,rent,-23.625934,-46.670213
375000,300.0,63,3,2,1,1,True,False,True,False,Vila Maria,sale,-23.520022,-46.585373
500000,590.0,65,2,2,1,1,False,False,True,False,Casa Verde,sale,-23.5124632,-46.6565075
6500,1750.0,184,4,4,3,4,False,True,False,False,Campo Grande,rent,-23.66388,-46.684506
1350,450.0,55,1,2,1,1,True,False,True,False,Campo Grande,rent,-23.671438,-46.686446
600000,710.0,70,3,2,1,1,True,False,False,False,Perdizes,sale,-23.536386,-46.685113
3000,1150.0,122,2,3,2,2,True,False,True,False,Rio Pequeno,rent,-23.565825,-46.756108
230000,320.0,54,2,2,1,1,False,False,False,False,Jardim São Luis,sale,-23.655035,-46.7424
697400,500.0,67,3,2,1,1,True,False,True,False,Vila Madalena,sale,-23.544082,-46.690373
703000,680.0,68,2,2,1,1,True,False,True,False,Vila Mariana,sale,-23.57923,-46.637723
1800,540.0,50,2,2,1,1,False,False,True,False,Mooca,rent,-23.562313,-46.601342
625000,880.0,110,3,2,1,2,True,False,True,False,Morumbi,sale,-23.607652,-46.747779
2650000,2644.0,173,2,3,2,3,False,False,True,False,Moema,sale,-23.6003545,-46.6719456
1350,120.0,60,2,2,1,1,False,False,False,False,Anhanguera,rent,-23.525234,-46.652882
2250,450.0,70,2,2,1,1,False,True,True,False,Casa Verde,rent,-23.5108153,-46.6545969
480069,450.0,33,1,2,1,1,True,False,True,False,Vila Mariana,sale,-23.576301,-46.635012
480000,670.0,94,3,3,2,1,False,False,False,False,Água Rasa,sale,-23.573706,-46.56581
1250,80.0,35,2,1,0,1,False,False,False,False,Penha,rent,-23.5206069946,-46.535898
219000,230.0,41,2,2,1,1,True,False,True,True,Cachoeirinha,sale,-23.475711,-46.659506
3700000,681.5,300,4,5,4,6,False,False,True,False,Tatuapé,sale,-23.5546150208,-46.5612411499
700000,1050.0,80,2,1,0,1,False,False,True,False,Pinheiros,sale,-23.556253,-46.680618
390000,425.5,60,2,2,1,1,True,False,True,False,Penha,sale,-23.510612,-46.520393
500000,1600.0,130,3,4,1,3,True,False,True,False,Morumbi,sale,-23.621133,-46.739036
961500,850.0,85,2,3,2,2,True,False,True,False,Vila Mariana,sale,-23.57923,-46.637723
900,879.0,62,2,2,1,2,True,False,False,False,Aricanduva,rent,-23.538514,-46.540155
1100,80.0,47,2,2,1,1,False,False,False,False,Itaquera,rent,-23.536562,-46.442988
750000,650.0,64,2,2,1,2,True,False,True,False,Saúde,sale,-23.621004,-46.63227
219900,200.0,41,2,2,1,1,True,False,True,False,Cachoeirinha,sale,-23.475711,-46.659506
290000,520.0,55,2,2,1,1,True,True,False,False,Ermelino Matarazzo,sale,-23.503028,-46.474118
277000,629.0,64,2,2,1,1,True,False,True,False,Cidade Ademar,sale,-23.665312,-46.678169
258600,564.0,60,3,2,0,1,True,False,True,True,Tucuruvi,sale,-23.478298,-46.573189
1000,350.0,47,2,2,1,1,True,False,False,False,São Mateus,rent,-23.586822,-46.487505
1500,640.0,80,3,1,0,1,False,False,False,False,Tucuruvi,rent,-23.4918887,-46.5904746
660000,710.0,53,1,1,0,1,False,False,False,False,Bela Vista,sale,-23.551787,-46.6453006
215000,500.0,40,1,1,0,1,False,False,True,False,Cangaíba,sale,-23.5108174,-46.5357389
3000,550.0,62,2,2,1,1,False,False,False,False,Lapa,rent,-23.5227783,-46.7004712
618657,600.0,83,3,2,1,2,True,False,True,False,Santo Amaro,sale,-23.644468,-46.721334
3600,350.0,45,1,2,1,1,True,True,True,False,Vila Mariana,rent,-23.589581,-46.626995
1300,386.0,55,2,2,1,1,False,False,False,False,Jabaquara,rent,-23.649815,-46.647289
9000,1050.0,150,3,2,1,2,False,False,True,False,Pinheiros,rent,-23.560796,-46.6872251
1000,559.0,32,1,2,1,1,True,False,False,False,Cambuci,rent,-23.567086,-46.623318
4000,1300.0,127,3,4,3,2,False,True,True,False,Carrão,rent,-23.554318,-46.5421407
239000,280.0,64,3,2,1,1,False,False,False,False,Aricanduva,sale,-23.587461,-46.482624
1250000,1417.0,74,1,2,1,2,False,False,True,False,Pinheiros,sale,-23.560075,-46.698775
1800000,2800.0,180,4,4,3,3,False,False,True,False,Brooklin,sale,-23.6100161,-46.6817975
760000,831.0,66,2,2,1,2,False,True,True,False,Lapa,sale,-23.535337,-46.705868
5000,1500.0,168,3,3,1,2,False,False,True,False,Alto de Pinheiros,rent,-23.548552,-46.710369
3700,800.0,70,2,2,1,1,True,True,True,False,Jardim Paulista,rent,-23.563579,-46.657889
5500,2990.0,196,4,3,1,3,True,False,True,False,Santa Cecília,rent,-23.540565,-46.65818
4800,1138.0,185,4,5,3,2,True,False,True,False,Cidade Dutra,rent,-23.714427,-46.698854
10800,1541.0,180,3,5,3,3,True,False,True,False,Campo Belo,rent,-23.625164,-46.676004
1100,360.0,58,2,2,1,1,False,False,False,False,Freguesia do Ó,rent,-23.490715,-46.710783
3000,1360.0,90,3,2,1,2,False,False,True,False,Vila Mariana,rent,-23.5817684,-46.644903
2500,500.0,65,2,2,1,2,False,False,False,False,Lapa,rent,-23.5104001,-46.6933207
1500,640.0,76,3,1,0,1,False,False,False,False,Campo Grande,rent,-23.6628797,-46.6842046
240000,280.0,44,2,2,1,1,True,False,False,False,Belém,sale,-23.535721,-46.595133
1400,720.0,56,2,2,1,1,True,False,True,False,Butantã,rent,-23.570303,-46.749202
1200,80.0,38,2,1,0,1,False,False,False,False,Medeiros,rent,-23.4843683,-46.5840928
200000,200.0,50,2,2,1,1,False,False,False,False,São Rafael,sale,-23.631982,-46.474931
745000,670.0,97,3,2,1,2,False,False,False,False,Água Rasa,sale,-23.556524,-46.579525
250000,463.0,48,1,1,0,1,False,False,False,False,Bom Retiro,sale,-23.5260737,-46.6413443
2600,670.0,83,3,2,1,1,True,False,True,False,Água Rasa,rent,-23.556442,-46.57615
225000,300.0,52,2,2,1,1,False,False,False,False,São Miguel,sale,-23.509151,-46.448719
2500,960.0,90,3,2,1,1,False,False,False,False,Cambuci,rent,-23.571587,-46.623858
2900,2100.0,135,3,4,1,2,False,False,True,False,Perdizes,rent,-23.5420477,-46.6856064
4800,1490.0,140,3,3,2,3,False,False,False,False,Morumbi,rent,-23.6181504,-46.7380942
355000,260.0,41,1,2,1,1,False,False,True,False,Santa Cecília,sale,-23.5298,-46.6582478
165000,225.0,48,2,2,1,1,False,False,False,False,Lajeado,sale,-23.541181,-46.405825
1975,425.0,56,2,2,1,1,False,False,False,False,Pirituba,rent,-23.4990251,-46.7251586
1500000,1650.0,156,4,5,3,3,False,False,False,False,Vila Madalena,sale,-23.552596,-46.691106
210000,320.0,56,3,2,1,1,False,False,True,False,Itaim Paulista,sale,-23.523357,-46.38445
1800,650.0,78,3,2,0,1,False,False,False,False,Jabaquara,rent,-23.6572867,-46.6473897
2600000,1700.0,250,4,6,4,4,True,False,True,False,Santo Amaro,sale,-23.625495,-46.696665
199900,220.0,45,2,2,1,1,True,False,True,False,Parque do Carmo,sale,-23.593369,-46.469455
1850,538.0,80,3,2,1,1,False,False,False,False,Cambuci,rent,-23.565085,-46.61627
1700,750.0,96,3,2,1,1,False,False,False,False,Santana,rent,-23.5029977,-46.6391745
245000,350.0,47,2,2,1,1,True,False,False,False,Aricanduva,sale,-23.573407,-46.503064
1000,750.0,58,2,2,1,1,True,False,True,False,Penha,rent,-23.520394,-46.533614
820000,890.0,97,3,2,1,2,False,False,True,False,Água Rasa,sale,-23.5614302,-46.5807803
2000,600.0,80,3,2,1,2,True,False,True,False,Mooca,rent,-23.567469,-46.583815
165000,313.0,49,2,2,1,1,False,False,False,False,Lajeado,sale,-23.533765,-46.408437
335000,513.0,68,3,1,0,1,False,False,True,False,Medeiros,sale,-23.599178,-46.728962
2200,489.0,110,3,4,3,3,False,False,False,False,Tremembé,rent,-23.449703,-46.61341
2000,1150.0,85,2,2,1,1,False,False,True,False,Pirituba,rent,-23.49937,-46.752818
2000,550.0,70,3,1,0,0,False,True,False,False,Saúde,rent,-23.6153807,-46.6384571
3520,1240.0,110,3,2,1,1,False,False,True,False,Bela Vista,rent,-23.5658614,-46.6459102
1500,370.0,70,3,2,1,1,False,False,True,False,Vila Formosa,rent,-23.57405,-46.531341
1100,340.0,50,2,2,1,1,True,False,True,False,São Mateus,rent,-23.5992,-46.463819
201400,240.0,50,2,2,1,1,False,False,False,False,São Rafael,sale,-23.631982,-46.474931
4000,1400.0,160,3,4,3,3,False,False,True,False,Santana,rent,-23.4898341,-46.6402713
890000,786.0,127,3,2,1,1,False,False,False,False,Santa Cecília,sale,-23.538683,-46.6590351
2400,860.0,57,2,1,0,2,False,False,True,False,Vila Leopoldina,rent,-23.5286885,-46.7308977025
1000,350.0,60,2,2,1,1,False,False,False,False,Grajaú,rent,-23.741197,-46.705818
1800,800.0,47,2,2,1,1,False,False,True,False,Vila Andrade,rent,-23.627557,-46.747131
360000,390.0,53,2,2,1,1,True,False,True,False,Casa Verde,sale,-23.508558,-46.661386
500000,520.0,42,1,1,0,1,True,False,True,False,Moema,sale,-23.6088111,-46.6625344
2200,500.0,69,2,2,1,1,True,False,True,False,Vila Matilde,rent,-23.5361986,-46.5270632
130000,210.0,56,2,1,0,1,False,False,False,False,Artur Alvim,sale,-23.545317,-46.483896
435000,381.0,83,2,2,0,0,False,False,False,False,Bela Vista,sale,-23.5549859,-46.6401348
1400,521.0,58,2,2,1,1,False,False,True,False,Jaguaré,rent,-23.54851,-46.749077
290000,282.0,58,2,1,0,1,False,False,False,False,Vila Guilherme,sale,-23.512615,-46.604294
1700,456.0,45,1,1,0,1,False,False,False,False,Liberdade,rent,-23.5639946,-46.6315332
5500,694.0,85,2,2,1,2,False,False,True,False,Pinheiros,rent,-23.5687453,-46.7002232
1500,371.0,54,2,1,0,1,False,False,False,False,Pirituba,rent,-23.49838,-46.725823
1200000,1200.0,100,2,1,0,1,False,False,True,False,Itaim Bibi,sale,-23.58383885,-46.6762425
440000,510.0,38,1,2,1,1,False,True,True,False,Bela Vista,sale,-23.554551,-46.653335
1500,692.0,57,2,2,1,1,True,True,True,False,Butantã,rent,-23.570269,-46.749128
1300,873.0,82,3,1,0,2,False,False,False,False,Vila Matilde,rent,-23.5443953,-46.5146976
1150000,1300.0,135,3,4,3,3,False,False,True,False,Rio Pequeno,sale,-23.560812,-46.756505
6400,3800.0,190,3,4,3,3,True,False,True,False,Jardim Paulista,rent,-23.5652395,-46.6590094
270000,306.0,75,1,1,0,0,False,False,False,False,Sé,sale,-23.55529,-46.6314061
6500,1250.0,104,2,2,1,2,False,False,True,False,Pinheiros,rent,-23.56125595,-46.684048950000005
230000,489.0,51,2,2,1,1,True,True,True,False,Tremembé,sale,-23.420073,-46.58062
489000,518.0,53,2,1,0,1,False,False,False,False,Bela Vista,sale,-23.5609438,-46.6552694
14000,2500.0,190,3,5,3,3,True,True,True,False,Alto de Pinheiros,rent,-23.540681,-46.718211
880000,650.0,102,3,2,1,2,False,False,True,False,Mooca,sale,-23.5485189,-46.5945998
2500,1837.0,200,3,2,1,1,True,False,False,False,Bom Retiro,rent,-23.528517,-46.632134
490000,624.0,130,3,2,1,1,False,False,False,False,Guaianazes,sale,-23.488042,-46.619123
2500,1500.0,206,3,3,2,1,False,False,False,False,Ipiranga,rent,-23.5818865,-46.6067777
2000,1700.0,154,3,4,1,2,True,False,True,False,Vila Formosa,rent,-23.567636,-46.549457
310000,528.0,60,2,1,0,1,False,False,False,False,Cidade Ademar,sale,-23.6661143,-46.6601838
1400,550.0,50,2,2,1,1,True,False,False,False,Cambuci,rent,-23.575383,-46.622177
1250,1150.0,33,1,2,1,1,True,True,True,False,Consolação,rent,-23.560033,-46.667008
2000,345.0,64,2,2,1,1,True,False,True,False,Vila Sônia,rent,-23.598121,-46.742126
3200,1300.0,120,3,3,1,2,True,False,True,False,Alto de Pinheiros,rent,-23.539731,-46.712099
383000,390.0,63,3,2,1,1,True,False,True,False,Vila Maria,sale,-23.518056,-46.583873
560000,550.0,73,3,2,1,2,False,False,True,False,Vila Guilherme,sale,-23.5081676,-46.6045559
1800,430.0,40,1,2,1,1,False,False,False,False,Vila Mariana,rent,-23.589613,-46.633262
320000,350.0,65,3,2,1,1,False,False,True,False,Jardim São Luis,sale,-23.656399,-46.742777
160000,150.0,54,2,2,1,1,False,False,False,False,Medeiros,sale,-23.599178,-46.728962
1700,476.0,68,3,2,1,1,False,False,True,False,São Lucas,rent,-23.58608,-46.535128
310000,500.0,46,1,1,0,0,False,False,False,False,Bela Vista,sale,-23.5549329,-46.6514078
2300,700.0,53,2,2,1,1,False,True,True,False,Mooca,rent,-23.5630102,-46.5940745
2300,837.0,93,3,3,1,2,False,False,False,False,Cursino,rent,-23.610568,-46.6177519
2500,530.0,70,2,1,0,0,False,False,False,False,Ipiranga,rent,-23.5912094116,-46.6051483154
10500,1850.0,161,4,4,3,3,True,True,True,False,Campo Belo,rent,-23.6222895,-46.6763059
